id,label
tensor(0),0.9999469518661499
tensor(1),0.12345361709594727
tensor(0),0.9999954700469971
tensor(0),0.9999958276748657
tensor(0),0.9999854564666748
tensor(0),0.9978227615356445
tensor(0),0.999998927116394
tensor(0),0.9997155070304871
tensor(0),0.9999901056289673
tensor(0),1.0
tensor(0),0.9993835687637329
tensor(0),0.9999997615814209
tensor(0),0.9999533891677856
tensor(1),0.002245988231152296
tensor(0),1.0
tensor(1),0.999336302280426
tensor(0),0.9999996423721313
tensor(1),0.002517151180654764
tensor(0),0.9996787309646606
tensor(0),1.0
tensor(0),0.9999649524688721
tensor(0),0.9999508857727051
tensor(1),0.0038336780853569508
tensor(0),0.9999996423721313
tensor(0),0.999990701675415
tensor(1),0.0024443608708679676
tensor(0),0.9998486042022705
tensor(0),0.9872822165489197
tensor(0),0.9993440508842468
tensor(0),0.9999998807907104
tensor(0),0.9997987151145935
tensor(0),0.9990783929824829
tensor(0),0.9993665814399719
tensor(0),0.9999980926513672
tensor(0),0.9999868869781494
tensor(0),0.9999611377716064
tensor(0),0.9999998807907104
tensor(0),0.9999277591705322
tensor(0),0.9999905824661255
tensor(0),1.0
tensor(0),1.0
tensor(0),0.9999574422836304
tensor(0),1.0
tensor(0),0.995141863822937
tensor(0),0.9999992847442627
tensor(0),0.9997919201850891
tensor(0),0.9999884366989136
tensor(0),0.9876716136932373
tensor(0),0.9989815354347229
tensor(0),0.9999409914016724
tensor(1),0.002147219842299819
tensor(0),0.999995231628418
tensor(0),0.9999569654464722
tensor(0),0.9986081719398499
tensor(0),0.9998607635498047
tensor(0),0.9998353719711304
tensor(0),1.0
tensor(1),0.0025901414919644594
tensor(0),0.9999938011169434
tensor(0),0.9999873638153076
tensor(1),0.001048669102601707
tensor(0),0.9999983310699463
tensor(1),0.020050833001732826
tensor(0),0.9999918937683105
tensor(0),1.0
tensor(0),0.9999997615814209
tensor(0),0.9999953508377075
tensor(1),0.006813478656113148
tensor(1),0.003644033335149288
tensor(0),0.9999934434890747
tensor(1),0.0022059502080082893
tensor(0),0.9991629123687744
tensor(0),0.9997668862342834
tensor(0),1.0
tensor(0),0.9999963045120239
tensor(0),0.9999997615814209
tensor(1),0.0027356331702321768
tensor(0),0.9998375177383423
tensor(0),0.9747796058654785
tensor(0),0.9999935626983643
tensor(0),0.9999986886978149
tensor(0),0.9996705055236816
tensor(0),0.9987905621528625
tensor(1),0.0025547342374920845
tensor(0),0.9999990463256836
tensor(0),0.98639315366745
tensor(1),0.0038257974665611982
tensor(1),0.0029399290215224028
tensor(0),0.9999939203262329
tensor(0),0.9999990463256836
tensor(0),0.9999997615814209
tensor(1),0.002649778500199318
tensor(0),0.9997536540031433
tensor(1),0.0025212252512574196
tensor(0),0.9999879598617554
tensor(0),0.9999346733093262
tensor(0),0.9999991655349731
tensor(1),0.0018120782915502787
tensor(1),0.0016417836304754019
tensor(0),0.9991806149482727
tensor(0),0.9999216794967651
tensor(0),0.9999076128005981
tensor(0),0.9999362230300903
tensor(0),0.9999990463256836
tensor(0),1.0
tensor(0),0.9999659061431885
tensor(1),0.00509733147919178
tensor(0),0.999586284160614
tensor(0),0.9828842878341675
tensor(0),0.9999996423721313
tensor(0),0.9836336970329285
tensor(1),0.0008135743555612862
tensor(1),0.002136358292773366
tensor(0),1.0
tensor(0),0.9954930543899536
tensor(0),0.9984840750694275
tensor(1),0.0022116084583103657
tensor(0),0.9991629123687744
tensor(1),0.002259049564599991
tensor(0),0.9999967813491821
tensor(1),0.01010167133063078
tensor(1),0.043571557849645615
tensor(0),0.9999926090240479
tensor(0),0.999821126461029
tensor(0),0.9999191761016846
tensor(0),0.9999997615814209
tensor(0),1.0
tensor(0),0.9961850047111511
tensor(0),1.0
tensor(0),1.0
tensor(0),0.9997653365135193
tensor(0),0.9996172189712524
tensor(1),0.005148029886186123
tensor(0),1.0
tensor(1),0.007199991960078478
tensor(0),1.0
tensor(0),0.9993533492088318
tensor(0),0.9999914169311523
tensor(0),0.9975402355194092
tensor(0),0.9999998807907104
tensor(0),0.4004817008972168
tensor(0),0.9999916553497314
tensor(0),0.9999971389770508
tensor(0),0.9650393128395081
tensor(0),0.9999141693115234
tensor(0),0.9997033476829529
tensor(0),0.9999994039535522
tensor(0),0.9999997615814209
tensor(0),1.0
tensor(1),0.009092162363231182
tensor(0),0.9999853372573853
tensor(0),0.9999963045120239
tensor(0),0.9959414601325989
tensor(1),0.004921597428619862
tensor(0),0.9993042945861816
tensor(0),0.9999960660934448
tensor(1),0.0026565492153167725
tensor(0),0.9999995231628418
tensor(0),0.9999853372573853
tensor(0),0.9999381303787231
tensor(1),0.00392738776281476
tensor(0),0.9999985694885254
tensor(1),0.0017764962976798415
tensor(0),0.9905110001564026
tensor(0),0.9999547004699707
tensor(1),0.0031499010510742664
tensor(1),0.0017201458103954792
tensor(0),0.9999901056289673
tensor(1),0.004914948716759682
tensor(0),0.9997237324714661
tensor(0),0.9999357461929321
tensor(0),1.0
tensor(0),0.9998838901519775
tensor(0),0.999998927116394
tensor(1),0.0010270262137055397
tensor(1),0.0049185436218976974
tensor(0),0.9999992847442627
tensor(0),0.9999998807907104
tensor(0),0.9999992847442627
tensor(0),1.0
tensor(0),0.9998968839645386
tensor(0),0.9999994039535522
tensor(0),0.9999998807907104
tensor(0),0.9995450377464294
tensor(0),0.9985021352767944
tensor(0),0.9909898042678833
tensor(0),0.9998012185096741
tensor(0),0.9999967813491821
tensor(0),0.9997106194496155
tensor(0),0.999998927116394
tensor(0),0.9999942779541016
tensor(0),0.9999992847442627
tensor(0),0.9975786805152893
tensor(1),0.0010018607135862112
tensor(0),0.9999992847442627
tensor(1),0.0025536096654832363
tensor(0),0.9999990463256836
tensor(0),0.9919542670249939
tensor(0),0.9999991655349731
tensor(1),0.001949821482412517
tensor(0),1.0
tensor(1),0.004095782060176134
tensor(0),0.9999750852584839
tensor(0),0.9999936819076538
tensor(0),0.9999134540557861
tensor(1),0.0037681120447814465
tensor(0),0.9999946355819702
tensor(1),0.0024818021338433027
tensor(0),1.0
tensor(0),0.9999998807907104
tensor(0),1.0
tensor(0),0.9756079912185669
tensor(0),0.9999933242797852
tensor(1),0.001366417738609016
tensor(0),0.9989461302757263
tensor(0),0.9999916553497314
tensor(0),0.9999998807907104
tensor(0),0.9999992847442627
tensor(1),0.0016613202169537544
tensor(0),0.9999997615814209
tensor(1),0.002610937226563692
tensor(0),0.9999998807907104
tensor(0),0.9999872446060181
tensor(0),0.997372031211853
tensor(0),0.8229342103004456
tensor(0),0.9999995231628418
tensor(0),0.9999998807907104
tensor(0),0.9939557909965515
tensor(0),1.0
tensor(0),0.9999905824661255
tensor(0),0.9999990463256836
tensor(0),0.999751627445221
tensor(0),0.9999904632568359
tensor(0),0.9999997615814209
tensor(0),0.9582188129425049
tensor(0),0.9999957084655762
tensor(0),0.9999252557754517
tensor(1),0.0013778243446722627
tensor(0),0.9999860525131226
tensor(0),0.982526421546936
tensor(1),0.003940882161259651
tensor(0),1.0
tensor(0),0.9425218105316162
tensor(0),0.9997567534446716
tensor(0),0.9999994039535522
tensor(0),0.9998093247413635
tensor(0),0.9999871253967285
tensor(0),0.9999862909317017
tensor(0),0.9975379705429077
tensor(0),0.9999998807907104
tensor(0),0.9608923196792603
tensor(0),0.9998964071273804
tensor(0),0.9999494552612305
tensor(0),0.9986786246299744
tensor(0),0.9949578642845154
tensor(0),0.9986631870269775
tensor(0),0.9999991655349731
tensor(0),0.9999393224716187
tensor(0),0.9999988079071045
tensor(0),0.9998831748962402
tensor(1),0.004348131362348795
tensor(1),0.0022292316425591707
tensor(0),0.9878051280975342
tensor(0),0.9999306201934814
tensor(0),0.9999985694885254
tensor(0),1.0
tensor(0),0.9999459981918335
tensor(1),0.0015559241874143481
tensor(0),0.9998254179954529
tensor(0),1.0
tensor(0),0.9999897480010986
tensor(1),0.0038515084888786077
tensor(0),0.9999005794525146
tensor(0),1.0
tensor(0),0.9983863830566406
tensor(0),0.9998626708984375
tensor(0),0.999995231628418
tensor(0),0.9983826875686646
tensor(1),0.0010198486270383
tensor(1),0.050845786929130554
tensor(0),0.9999983310699463
tensor(0),0.9994056224822998
tensor(0),0.9999819993972778
tensor(1),0.0015833141515031457
tensor(0),0.999933123588562
tensor(0),0.9999933242797852
tensor(1),0.0022278467658907175
tensor(0),0.9986514449119568
tensor(0),0.9996893405914307
tensor(0),0.9999990463256836
tensor(1),0.004285130184143782
tensor(1),0.001626348472200334
tensor(0),1.0
tensor(0),0.9999129772186279
tensor(0),0.9999983310699463
tensor(0),0.9999985694885254
tensor(1),0.002653231145814061
tensor(0),0.9999504089355469
tensor(1),0.0038603385910391808
tensor(1),0.9974402189254761
tensor(0),1.0
tensor(0),1.0
tensor(0),0.9999905824661255
tensor(0),1.0
tensor(0),0.9998229146003723
tensor(0),0.9999948740005493
tensor(0),1.0
tensor(0),1.0
tensor(0),0.9999994039535522
tensor(0),1.0
tensor(1),0.001217333716340363
tensor(1),0.002093334449455142
tensor(0),0.9999804496765137
tensor(1),0.9988679885864258
tensor(0),0.9999990463256836
tensor(0),0.9999920129776001
tensor(0),1.0
tensor(0),0.9999856948852539
tensor(0),0.9998534917831421
tensor(0),0.9999912977218628
tensor(1),0.004020968452095985
tensor(1),0.02035299316048622
tensor(0),0.9998475313186646
tensor(0),0.999902606010437
tensor(0),0.9999992847442627
tensor(0),0.9999991655349731
tensor(0),0.9999960660934448
tensor(0),0.9997257590293884
tensor(0),0.9991055130958557
tensor(0),0.9999945163726807
tensor(0),0.999997615814209
tensor(0),0.9999898672103882
tensor(1),0.0027022080030292273
tensor(0),0.9999804496765137
tensor(0),0.9999986886978149
tensor(0),0.9999125003814697
tensor(1),0.00369583279825747
tensor(0),0.9999997615814209
tensor(0),1.0
tensor(0),1.0
tensor(0),1.0
tensor(0),0.9998155236244202
tensor(1),0.001834652852267027
tensor(0),0.9999498128890991
tensor(0),1.0
tensor(0),0.9983773231506348
tensor(0),0.9984605312347412
tensor(0),0.9999276399612427
tensor(1),0.003939115442335606
tensor(0),0.9999992847442627
tensor(1),0.0051553272642195225
tensor(0),0.999996542930603
tensor(1),0.00286496477201581
tensor(1),0.9990596175193787
tensor(1),0.001050132792443037
tensor(0),0.9998145699501038
tensor(0),0.9999998807907104
tensor(1),0.1376335471868515
tensor(0),0.9999961853027344
tensor(0),1.0
tensor(0),0.9999903440475464
tensor(0),0.9999946355819702
tensor(0),0.9999778270721436
tensor(0),0.9999997615814209
tensor(1),0.0028214750345796347
tensor(0),0.9999990463256836
tensor(0),1.0
tensor(0),0.999964714050293
tensor(0),1.0
tensor(0),0.9999793767929077
tensor(0),0.9999998807907104
tensor(0),0.9996523857116699
tensor(1),0.0026368189137429
tensor(0),0.9999582767486572
tensor(0),0.9999998807907104
tensor(0),0.9665201306343079
tensor(1),0.00773903401568532
tensor(0),0.9983021020889282
tensor(0),0.9999386072158813
tensor(0),0.9999994039535522
tensor(1),0.9990329742431641
tensor(1),0.003907341044396162
tensor(1),0.0013826629146933556
tensor(0),0.9996916055679321
tensor(0),0.9999727010726929
tensor(0),0.9999998807907104
tensor(0),1.0
tensor(0),0.9999997615814209
tensor(0),0.9999819993972778
tensor(0),0.9999984502792358
tensor(0),0.9999454021453857
tensor(1),0.003817122196778655
tensor(0),0.9999970197677612
tensor(0),0.9998427629470825
tensor(0),0.9999996423721313
tensor(0),0.9994252920150757
tensor(0),1.0
tensor(0),0.9994139671325684
tensor(0),0.9999998807907104
tensor(0),0.9999959468841553
tensor(0),0.9999996423721313
tensor(1),0.000788502162322402
tensor(1),0.009934861212968826
tensor(1),0.001318878261372447
tensor(0),0.9999985694885254
tensor(0),0.9992714524269104
tensor(1),0.0023598570842295885
tensor(0),0.9999957084655762
tensor(1),0.0015631521819159389
tensor(0),0.9999994039535522
tensor(1),0.002664603991433978
tensor(0),0.9999912977218628
tensor(0),0.9984616041183472
tensor(1),0.002684034174308181
tensor(1),0.00265061785466969
tensor(1),0.0021411904599517584
tensor(0),0.9999994039535522
tensor(1),0.0010156913194805384
tensor(0),0.9999954700469971
tensor(0),0.9999940395355225
tensor(0),0.9975677132606506
tensor(0),0.9998948574066162
tensor(0),0.9999986886978149
tensor(0),0.9999998807907104
tensor(0),1.0
tensor(0),0.9998757839202881
tensor(0),0.9999995231628418
tensor(0),0.9999970197677612
tensor(0),0.9999892711639404
tensor(0),0.9999034404754639
tensor(1),0.0027828298043459654
tensor(0),0.9999990463256836
tensor(0),0.9999866485595703
tensor(0),0.9999986886978149
tensor(0),0.9996486902236938
tensor(0),0.9999921321868896
tensor(1),0.00346180098131299
tensor(0),0.9999839067459106
tensor(0),0.9992808699607849
tensor(1),0.003285869024693966
tensor(0),0.9730286002159119
tensor(0),1.0
tensor(0),0.9999943971633911
tensor(0),0.9110774397850037
tensor(0),0.9999998807907104
tensor(0),0.9141197204589844
tensor(0),0.9999713897705078
tensor(0),1.0
tensor(1),0.0030876980163156986
tensor(1),0.0034325108863413334
tensor(0),1.0
tensor(1),0.002078145509585738
tensor(0),0.9999943971633911
tensor(1),0.002929528709501028
tensor(1),0.0015293515753000975
tensor(0),0.9999904632568359
tensor(0),0.9999991655349731
tensor(0),0.9999998807907104
tensor(0),0.9999995231628418
tensor(0),0.996932864189148
tensor(0),0.9550226926803589
tensor(0),0.9999997615814209
tensor(1),0.004933282267302275
tensor(0),0.9999996423721313
tensor(0),0.9858644008636475
tensor(0),0.8787804841995239
tensor(0),0.9999990463256836
tensor(0),0.9999983310699463
tensor(0),0.9946554899215698
tensor(0),0.9999979734420776
tensor(0),0.9999991655349731
tensor(0),0.9998918771743774
tensor(0),0.9999855756759644
tensor(0),0.9997043013572693
tensor(0),0.9999998807907104
tensor(0),0.9995226860046387
tensor(1),0.0027077056001871824
tensor(0),0.9950746893882751
tensor(1),0.004869270138442516
tensor(0),0.9997960925102234
tensor(0),0.999997615814209
tensor(0),1.0
tensor(0),1.0
tensor(0),0.9999995231628418
tensor(0),0.9999998807907104
tensor(0),0.9999998807907104
tensor(0),0.9999009370803833
tensor(0),0.9999998807907104
tensor(0),0.9643180966377258
tensor(1),0.0007868081447668374
tensor(0),0.9999730587005615
tensor(0),1.0
tensor(0),0.9999992847442627
tensor(0),0.9999958276748657
tensor(0),0.9996837377548218
tensor(1),0.0007146492134779692
tensor(0),0.9999979734420776
tensor(0),0.999782145023346
tensor(1),0.003308309940621257
tensor(0),1.0
tensor(0),0.7878046035766602
tensor(0),0.9994233846664429
tensor(1),0.002231933642178774
tensor(0),0.9999687671661377
tensor(0),0.9999850988388062
tensor(1),0.002440924057736993
tensor(0),0.9999868869781494
tensor(0),0.9999997615814209
tensor(0),0.8453751802444458
tensor(1),0.001376242726109922
tensor(1),0.003609883366152644
tensor(0),0.9999979734420776
tensor(1),0.0360829196870327
tensor(0),0.999195396900177
tensor(0),0.9753143191337585
tensor(1),0.00206968211568892
tensor(0),0.9999998807907104
tensor(0),0.9987083673477173
tensor(0),0.9837417602539062
tensor(0),0.9999986886978149
tensor(1),0.001586191589012742
tensor(0),1.0
tensor(0),0.9991527795791626
tensor(1),0.0016031471313908696
tensor(0),0.9999995231628418
tensor(0),0.9995430707931519
tensor(0),0.999995231628418
tensor(0),0.9999994039535522
tensor(0),0.9999951124191284
tensor(0),0.9999997615814209
tensor(0),0.8096238970756531
tensor(1),0.020517541095614433
tensor(0),0.9988417029380798
tensor(0),0.9999047517776489
tensor(1),0.001791808637790382
tensor(1),0.005549790803343058
tensor(0),0.9993658661842346
tensor(0),0.9999996423721313
tensor(0),0.9999998807907104
tensor(0),0.9999935626983643
tensor(0),1.0
tensor(0),0.999994158744812
tensor(1),0.0013440721668303013
tensor(0),0.9796501398086548
tensor(0),0.9999990463256836
tensor(1),0.0029461304657161236
tensor(1),0.0018133145058527589
tensor(0),0.9999997615814209
tensor(0),1.0
tensor(1),0.004856654442846775
tensor(1),0.0039465161971747875
tensor(0),0.9999980926513672
tensor(0),0.9999961853027344
tensor(1),0.002289141295477748
tensor(0),0.9999991655349731
tensor(0),0.9976281523704529
tensor(0),0.9999984502792358
tensor(0),0.9999998807907104
tensor(1),0.00273033045232296
tensor(0),1.0
tensor(0),0.999169111251831
tensor(0),0.9982206225395203
tensor(0),0.9999997615814209
tensor(1),0.003269743639975786
tensor(0),0.9999983310699463
tensor(0),1.0
tensor(0),0.9997308850288391
tensor(1),0.10337318480014801
tensor(1),0.003096084576100111
tensor(0),0.9999363422393799
tensor(0),0.9814487099647522
tensor(0),0.9935322999954224
tensor(0),0.9999991655349731
tensor(0),0.9997957348823547
tensor(0),0.9891124367713928
tensor(0),0.9999852180480957
tensor(0),1.0
tensor(0),0.9966525435447693
tensor(0),0.9960817694664001
tensor(0),0.9951282739639282
tensor(1),0.002043947111815214
tensor(0),0.9999992847442627
tensor(0),0.9999990463256836
tensor(0),0.919400155544281
tensor(0),0.9999947547912598
tensor(0),0.9892343282699585
tensor(1),0.9990007281303406
tensor(1),0.9989354014396667
tensor(0),0.9999929666519165
tensor(0),0.999995231628418
tensor(0),0.9998906850814819
tensor(0),0.9998461008071899
tensor(1),0.007039318792521954
tensor(1),0.12347481399774551
tensor(0),0.9999995231628418
tensor(1),0.0010541921947151423
tensor(0),0.9999775886535645
tensor(0),1.0
tensor(0),0.9987653493881226
tensor(0),0.9999953508377075
tensor(0),0.9999932050704956
tensor(1),0.004111387766897678
tensor(0),0.9997114539146423
tensor(0),0.9999988079071045
tensor(0),1.0
tensor(0),0.9948722720146179
tensor(0),0.9999996423721313
tensor(1),0.003197156824171543
tensor(0),0.9998866319656372
tensor(1),0.001805311650969088
tensor(0),0.9999898672103882
tensor(0),0.9501678347587585
tensor(1),0.004923837259411812
tensor(0),0.9999998807907104
tensor(0),0.9983471632003784
tensor(0),0.9686527252197266
tensor(0),0.9999992847442627
tensor(0),0.9998202919960022
tensor(0),1.0
tensor(1),0.015288368798792362
tensor(0),1.0
tensor(0),0.999995231628418
tensor(0),0.9999325275421143
tensor(0),0.9999573230743408
tensor(0),0.9999995231628418
tensor(1),0.008276398293673992
tensor(0),0.999998927116394
tensor(0),0.9999535083770752
tensor(0),0.999993085861206
tensor(0),0.9999997615814209
tensor(0),1.0
tensor(0),1.0
tensor(0),0.9999996423721313
tensor(0),0.9951522350311279
tensor(0),0.9994927644729614
tensor(1),0.0027358331717550755
tensor(0),0.9999730587005615
tensor(0),0.9999998807907104
tensor(0),0.9996527433395386
tensor(1),0.002117292722687125
tensor(0),0.9998401403427124
tensor(1),0.003794205142185092
tensor(0),0.9999970197677612
tensor(0),0.9999992847442627
tensor(1),0.05463261157274246
tensor(0),0.9994118213653564
tensor(0),0.9989027976989746
tensor(0),0.8649709820747375
tensor(0),0.9999923706054688
tensor(0),0.9999934434890747
tensor(0),0.9999995231628418
tensor(0),0.9999994039535522
tensor(1),0.004252264276146889
tensor(1),0.002287762938067317
tensor(1),0.0038786004297435284
tensor(0),0.9999974966049194
tensor(1),0.0026399875059723854
tensor(0),0.5944205522537231
tensor(0),0.9999595880508423
tensor(0),0.9999996423721313
tensor(1),0.001850410015322268
tensor(0),0.9996494054794312
tensor(0),0.9999855756759644
tensor(1),0.00790238194167614
tensor(0),0.9997846484184265
tensor(0),0.9999006986618042
tensor(0),0.9967128038406372
tensor(0),0.9999978542327881
tensor(0),0.9999994039535522
tensor(0),0.9956827163696289
tensor(0),1.0
tensor(0),0.999920129776001
tensor(0),0.9999940395355225
tensor(0),0.9999998807907104
